,state_in,input_in,state_pred,state_out,timestamp,dt
646,"[-4.74043, -5.51615, 1.28381, 0.616849, 0.304063, 0.323487, 0.649922, 2.88114, 0.336702, -3.35249, -0.277503, 0.491186, 0.0540049]","[0.4005458823529412, 0.4020470588235294, 0.4014082352941177, 0.40128]","[-4.53992, -5.494, 1.086, 0.611725, 0.291078, 0.33021, 0.657288, 3.80097, 0.407785, -3.23015, -0.0511067, 0.594368, 0.0570912]","[-4.54181, -5.49422, 1.08845, 0.611725, 0.291078, 0.33021, 0.657288, 3.73508, 0.400508, -3.15134, -0.0511067, 0.594368, 0.0570912]",38.82,0.060000000000002274
647,"[-4.54181, -5.49422, 1.08845, 0.611725, 0.291078, 0.33021, 0.657288, 3.73508, 0.400508, -3.15134, -0.0511067, 0.594368, 0.0570912]","[0.44454823529411763, 0.44556117647058824, 0.44598235294117644, 0.44604823529411763]","[-4.28751, -5.46673, 0.904975, 0.604301, 0.279939, 0.341012, 0.66345, 4.7382, 0.523078, -2.9573, 0.0616252, 0.612548, 0.066276]","[-4.29015, -5.46701, 0.907149, 0.604301, 0.279939, 0.341012, 0.66345, 4.64737, 0.513489, -2.88771, 0.0616252, 0.612548, 0.066276]",38.88,0.060000000000002274
648,"[-4.29015, -5.46701, 0.907149, 0.604301, 0.279939, 0.341012, 0.66345, 4.64737, 0.513489, -2.88771, 0.0616252, 0.612548, 0.066276]","[0.48481176470588233, 0.4850717647058823, 0.48681411764705884, 0.48706941176470586]","[-3.97869, -5.43094, 0.741321, 0.596168, 0.269803, 0.352262, 0.669105, 5.72858, 0.695941, -2.63532, 0.0505972, 0.581871, 0.0813942]","[-3.98215, -5.43133, 0.743163, 0.596168, 0.269803, 0.352262, 0.669105, 5.61074, 0.682207, -2.57687, 0.0505972, 0.581871, 0.0813942]",38.94,0.05999999999999517
649,"[-3.98215, -5.43133, 0.743163, 0.596168, 0.269803, 0.352262, 0.669105, 5.61074, 0.682207, -2.57687, 0.0505972, 0.581871, 0.0813942]","[0.5214635294117647, 0.521264705882353, 0.5242823529411765, 0.5244705882352941]","[-3.61074, -5.38321, 0.597587, 0.588066, 0.258795, 0.361859, 0.675472, 6.76032, 0.928669, -2.27236, -0.0511776, 0.595781, 0.101516]","[-3.61506, -5.38378, 0.599056, 0.588066, 0.258795, 0.361859, 0.675472, 6.61405, 0.908837, -2.22632, -0.0511776, 0.595781, 0.101516]",39.0,0.060000000000002274
650,"[-3.61506, -5.38378, 0.599056, 0.588066, 0.258795, 0.361859, 0.675472, 6.61405, 0.908837, -2.22632, -0.0511776, 0.595781, 0.101516]","[0.5546011764705883, 0.5545658823529411, 0.5586223529411765, 0.5583235294117648]","[-3.18174, -5.31996, 0.476101, 0.579307, 0.243835, 0.370129, 0.68407, 7.81675, 1.22637, -1.86926, -0.19936, 0.748799, 0.125543]","[-3.18694, -5.32076, 0.47717, 0.579307, 0.243835, 0.370129, 0.68407, 7.64159, 1.19845, -1.83644, -0.19936, 0.748799, 0.125543]",39.06,0.060000000000002274
651,"[-3.18694, -5.32076, 0.47717, 0.579307, 0.243835, 0.370129, 0.68407, 7.64159, 1.19845, -1.83644, -0.19936, 0.748799, 0.125543]","[0.5845, 0.5852129411764706, 0.5900529411764707, 0.5889305882352941]","[-2.69089, -5.23695, 0.379304, 0.56796, 0.220997, 0.37917, 0.696284, 8.87527, 1.60606, -1.42313, -0.364598, 1.08707, 0.152261]","[-2.69696, -5.23806, 0.379955, 0.56796, 0.220997, 0.37917, 0.696284, 8.67198, 1.56771, -1.40407, -0.364598, 1.08707, 0.152261]",39.12,0.05999999999999517
652,"[-2.69696, -5.23806, 0.379955, 0.56796, 0.220997, 0.37917, 0.696284, 8.67198, 1.56771, -1.40407, -0.364598, 1.08707, 0.152261]","[0.6114870588235294, 0.6132294117647058, 0.6186505882352942, 0.6166294117647059]","[-2.13894, -5.12847, 0.309817, 0.551521, 0.186289, 0.391225, 0.712786, 9.90425, 2.10131, -0.93214, -0.540655, 1.58641, 0.180202]","[-2.1458, -5.12997, 0.310045, 0.551521, 0.186289, 0.391225, 0.712786, 9.67521, 2.04941, -0.926895, -0.540655, 1.58641, 0.180202]",39.18,0.060000000000002274
653,"[-2.1458, -5.12997, 0.310045, 0.551521, 0.186289, 0.391225, 0.712786, 9.67521, 2.04941, -0.926895, -0.540655, 1.58641, 0.180202]","[0.6357905882352941, 0.6384552941176471, 0.6443317647058824, 0.6416541176470588]","[-1.5288, -4.9864, 0.270246, 0.527541, 0.13658, 0.407146, 0.732993, 10.8583, 2.75831, -0.400404, -0.733394, 2.17351, 0.207497]","[-1.53635, -4.98841, 0.270075, 0.527541, 0.13658, 0.407146, 0.732993, 10.6081, 2.68917, -0.407901, -0.733394, 2.17351, 0.207497]",39.24,0.060000000000002274
654,"[-1.53635, -4.98841, 0.270075, 0.527541, 0.13658, 0.407146, 0.732993, 10.6081, 2.68917, -0.407901, -0.733394, 2.17351, 0.207497]","[0.6574317647058824, 0.6606882352941177, 0.6669011764705882, 0.6639905882352941]","[-0.866546, -4.79979, 0.262724, 0.494036, 0.070379, 0.425641, 0.754854, 11.6745, 3.62374, 0.157865, -0.950607, 2.75699, 0.23194]","[-0.874554, -4.80241, 0.262238, 0.494036, 0.070379, 0.425641, 0.754854, 11.4103, 3.53449, 0.140749, -0.950607, 2.75699, 0.23194]",39.3,0.05999999999999517
655,"[-0.874554, -4.80241, 0.262238, 0.494036, 0.070379, 0.425641, 0.754854, 11.4103, 3.53449, 0.140749, -0.950607, 2.75699, 0.23194]","[0.6766623529411764, 0.6801011764705882, 0.6865364705882353, 0.68384]","[-0.162376, -4.55528, 0.288263, 0.449793, -0.0116364, 0.443382, 0.775218, 12.2723, 4.72709, 0.715177, -1.19677, 3.25429, 0.251508]","[-0.170585, -4.55851, 0.287621, 0.449793, -0.0116364, 0.443382, 0.775218, 12.003, 4.61831, 0.694063, -1.19677, 3.25429, 0.251508]",39.36,0.060000000000002274
656,"[-0.170585, -4.55851, 0.287621, 0.449793, -0.0116364, 0.443382, 0.775218, 12.003, 4.61831, 0.694063, -1.19677, 3.25429, 0.251508]","[0.6933329411764706, 0.6965788235294117, 0.7031905882352941, 0.7010517647058824]","[0.568397, -4.23851, 0.345967, 0.39459, -0.106524, 0.455759, 0.790718, 12.5616, 6.06344, 1.23122, -1.47604, 3.60932, 0.264856]","[0.560215, -4.2422, 0.345382, 0.39459, -0.106524, 0.455759, 0.790718, 12.2939, 5.94092, 1.21308, -1.47604, 3.60932, 0.264856]",39.42,0.060000000000002274
657,"[0.560215, -4.2422, 0.345382, 0.39459, -0.106524, 0.455759, 0.790718, 12.2939, 5.94092, 1.21308, -1.47604, 3.60932, 0.264856]","[0.7072811764705883, 0.7100564705882353, 0.7168929411764706, 0.7154764705882353]","[1.30498, -3.83646, 0.43232, 0.329096, -0.209647, 0.457963, 0.798758, 12.456, 7.5814, 1.65735, -1.79326, 3.80911, 0.27117]","[1.29688, -3.84034, 0.431971, 0.329096, -0.209647, 0.457963, 0.798758, 12.1905, 7.45432, 1.64752, -1.79326, 3.80911, 0.27117]",39.48,0.05999999999999517
658,"[1.29688, -3.84034, 0.431971, 0.329096, -0.209647, 0.457963, 0.798758, 12.1905, 7.45432, 1.64752, -1.79326, 3.80911, 0.27117]","[0.7174411764705882, 0.7196529411764706, 0.7267623529411765, 0.7259929411764706]","[2.02157, -3.34049, 0.540744, 0.254481, -0.31554, 0.44594, 0.798005, 11.8905, 9.18198, 1.94515, -2.15056, 3.86665, 0.269642]","[2.01337, -3.34432, 0.540682, 0.254481, -0.31554, 0.44594, 0.798005, 11.6202, 9.0567, 1.9444, -2.15056, 3.86665, 0.269642]",39.54,0.060000000000002274
659,"[2.01337, -3.34432, 0.540682, 0.254481, -0.31554, 0.44594, 0.798005, 11.6202, 9.0567, 1.9444, -2.15056, 3.86665, 0.269642]","[0.7235505882352941, 0.7251988235294117, 0.7325, 0.732204705882353]","[2.68911, -2.74931, 0.661726, 0.172392, -0.418175, 0.417337, 0.788188, 10.8383, 10.7267, 2.05539, -2.50975, 3.78578, 0.259908]","[2.68051, -2.75314, 0.661843, 0.172392, -0.418175, 0.417337, 0.788188, 10.5533, 10.6, 2.05949, -2.50975, 3.78578, 0.259908]",39.6,0.060000000000002274
660,"[2.68051, -2.75314, 0.661843, 0.172392, -0.418175, 0.417337, 0.788188, 10.5533, 10.6, 2.05949, -2.50975, 3.78578, 0.259908]","[0.7251070588235294, 0.7261741176470589, 0.7333752941176471, 0.7335647058823529]","[3.27834, -2.07122, 0.783608, 0.085871, -0.510713, 0.372879, 0.769909, 9.32666, 12.0595, 1.96716, -2.77071, 3.53181, 0.244386]","[3.26917, -2.07544, 0.783706, 0.085871, -0.510713, 0.372879, 0.769909, 9.02345, 11.9169, 1.96964, -2.77071, 3.53181, 0.244386]",39.66,0.05999999999999517
661,"[3.26917, -2.07544, 0.783706, 0.085871, -0.510713, 0.372879, 0.769909, 9.02345, 11.9169, 1.96964, -2.77071, 3.53181, 0.244386]","[0.7237658823529411, 0.7241023529411764, 0.7308764705882352, 0.7319164705882353]","[3.76393, -1.32425, 0.894085, 0.000201951, -0.586222, 0.317337, 0.745414, 7.44667, 13.0412, 1.68486, -2.82606, 3.0594, 0.229319]","[3.75443, -1.32945, 0.894013, 0.000201951, -0.586222, 0.317337, 0.745414, 7.13557, 12.8638, 1.68149, -2.82606, 3.0594, 0.229319]",39.72,0.060000000000002274
662,"[3.75443, -1.32945, 0.894013, 0.000201951, -0.586222, 0.317337, 0.745414, 7.13557, 12.8638, 1.68149, -2.82606, 3.0594, 0.229319]","[0.7195411764705882, 0.7189917647058824, 0.7250835294117648, 0.7273870588235294]","[4.12855, -0.533415, 0.982148, -0.0780223, -0.640054, 0.258861, 0.71919, 5.3394, 13.5921, 1.24238, -2.62269, 2.38281, 0.221834]","[4.11938, -0.539977, 0.981916, -0.0780223, -0.640054, 0.258861, 0.71919, 5.04321, 13.3694, 1.23446, -2.62269, 2.38281, 0.221834]",39.78,0.060000000000002274
663,"[4.11938, -0.539977, 0.981916, -0.0780223, -0.640054, 0.258861, 0.71919, 5.04321, 13.3694, 1.23446, -2.62269, 2.38281, 0.221834]","[0.712975294117647, 0.7116670588235294, 0.7168564705882353, 0.7204023529411765]","[4.36455, 0.274579, 1.03995, -0.143423, -0.671604, 0.20615, 0.697051, 3.15369, 13.7189, 0.697853, -2.21484, 1.57665, 0.225311]","[4.35647, 0.266715, 1.03972, -0.143423, -0.671604, 0.20615, 0.697051, 2.89664, 13.4555, 0.69135, -2.21484, 1.57665, 0.225311]",39.84,0.060000000000002274
664,"[4.35647, 0.266715, 1.03972, -0.143423, -0.671604, 0.20615, 0.697051, 2.89664, 13.4555, 0.69135, -2.21484, 1.57665, 0.225311]","[0.7044870588235294, 0.7026635294117647, 0.7068317647058824, 0.7111247058823529]","[4.47237, 1.07671, 1.0638, -0.194193, -0.683418, 0.164894, 0.684134, 1.00195, 13.5012, 0.120229, -1.75637, 0.744227, 0.236589]","[4.46591, 1.06798, 1.0638, -0.194193, -0.683418, 0.164894, 0.684134, 0.799962, 13.212, 0.122123, -1.75637, 0.744227, 0.236589]",39.9,0.05999999999999517
665,"[4.46591, 1.06798, 1.0638, -0.194193, -0.683418, 0.164894, 0.684134, 0.799962, 13.212, 0.122123, -1.75637, 0.744227, 0.236589]","[0.6943058823529412, 0.6921552941176471, 0.6951011764705882, 0.6993458823529412]","[4.45708, 1.85651, 1.05422, -0.232882, -0.678797, 0.135678, 0.683076, -1.05508, 13.0474, -0.422864, -1.43817, -0.00968265, 0.248748]","[4.45249, 1.84743, 1.05462, -0.232882, -0.678797, 0.135678, 0.683076, -1.19555, 12.7493, -0.407522, -1.43817, -0.00968265, 0.248748]",39.96,0.060000000000002274
666,"[4.45249, 1.84743, 1.05462, -0.232882, -0.678797, 0.135678, 0.683076, -1.19555, 12.7493, -0.407522, -1.43817, -0.00968265, 0.248748]","[0.6824, 0.6800882352941177, 0.6817094117647059, 0.6850611764705882]","[4.32564, 2.60384, 1.01549, -0.265536, -0.66026, 0.113993, 0.693219, -2.99226, 12.4516, -0.870982, -1.41545, -0.586655, 0.256835]","[4.32294, 2.59482, 1.01635, -0.265536, -0.66026, 0.113993, 0.693219, -3.07088, 12.157, -0.840164, -1.41545, -0.586655, 0.256835]",40.02,0.060000000000002274
667,"[4.32294, 2.59482, 1.01635, -0.265536, -0.66026, 0.113993, 0.693219, -3.07088, 12.157, -0.840164, -1.41545, -0.586655, 0.256835]","[0.6689235294117647, 0.6667517647058824, 0.6672376470588235, 0.6689623529411765]","[4.0857, 3.31276, 0.955008, -0.299511, -0.62973, 0.0919578, 0.710828, -4.79442, 11.7662, -1.17367, -1.73221, -0.905434, 0.26039]","[4.08481, 3.30403, 0.956327, -0.299511, -0.62973, 0.0919578, 0.710828, -4.81467, 11.4819, -1.12819, -1.73221, -0.905434, 0.26039]",40.08,0.05999999999999517
668,"[4.08481, 3.30403, 0.956327, -0.299511, -0.62973, 0.0919578, 0.710828, -4.81467, 11.4819, -1.12819, -1.73221, -0.905434, 0.26039]","[0.6545717647058824, 0.6530364705882353, 0.6527129411764706, 0.652384705882353]","[3.7458, 3.97872, 0.882645, -0.340513, -0.5895, 0.0611694, 0.729931, -6.43913, 10.9983, -1.29509, -2.29242, -0.926772, 0.261155]","[3.74652, 3.97036, 0.884351, -0.340513, -0.5895, 0.0611694, 0.729931, -6.40797, 10.7261, -1.23734, -2.29242, -0.926772, 0.261155]",40.14,0.060000000000002274
669,"[3.74652, 3.97036, 0.884351, -0.340513, -0.5895, 0.0611694, 0.729931, -6.40797, 10.7261, -1.23734, -2.29242, -0.926772, 0.261155]","[0.6406117647058823, 0.6402388235294117, 0.6393576470588236, 0.6370470588235294]","[3.31597, 4.59619, 0.8097, -0.390109, -0.542669, 0.0157419, 0.743692, -7.89107, 10.1215, -1.2207, -2.90343, -0.68284, 0.259077]","[3.31801, 4.58817, 0.811725, -0.390109, -0.542669, 0.0157419, 0.743692, -7.81772, 9.85992, -1.15269, -2.90343, -0.68284, 0.259077]",40.2,0.060000000000002274
670,"[3.31801, 4.58817, 0.811725, -0.390109, -0.542669, 0.0157419, 0.743692, -7.81772, 9.85992, -1.15269, -2.90343, -0.68284, 0.259077]","[0.6284588235294117, 0.6295058823529411, 0.6280988235294118, 0.6244305882352942]","[2.80859, 5.15742, 0.747569, -0.445155, -0.492847, -0.0456973, 0.746224, -9.10386, 9.09924, -0.962684, -3.37183, -0.269453, 0.251267]","[2.81172, 5.14965, 0.74988, -0.445155, -0.492847, -0.0456973, 0.746224, -8.99591, 8.84556, -0.885499, -3.37183, -0.269453, 0.251267]",40.26,0.05999999999999517
671,"[2.81172, 5.14965, 0.74988, -0.445155, -0.492847, -0.0456973, 0.746224, -8.99591, 8.84556, -0.885499, -3.37183, -0.269453, 0.251267]","[0.6191894117647059, 0.6215058823529411, 0.6194694117647058, 0.6153823529411764]","[2.2391, 5.65266, 0.706128, -0.499714, -0.443147, -0.120005, 0.73451, -10.0273, 7.90688, -0.560433, -3.60403, 0.169151, 0.235239]","[2.24321, 5.64509, 0.708666, -0.499714, -0.443147, -0.120005, 0.73451, -9.88733, 7.6596, -0.476481, -3.60403, 0.169151, 0.235239]",40.32,0.060000000000002274
672,"[2.24321, 5.64509, 0.708666, -0.499714, -0.443147, -0.120005, 0.73451, -9.88733, 7.6596, -0.476481, -3.60403, 0.169151, 0.235239]","[0.6138482352941177, 0.6167623529411764, 0.6141788235294117, 0.61064]","[1.62616, 6.07159, 0.692068, -0.548047, -0.395309, -0.201081, 0.709184, -10.6153, 6.54922, -0.0766729, -3.60155, 0.509281, 0.211565]","[1.63127, 6.06427, 0.694665, -0.548047, -0.395309, -0.201081, 0.709184, -10.4423, 6.31127, 0.00786091, -3.60155, 0.509281, 0.211565]",40.38,0.060000000000002274
673,"[1.63127, 6.06427, 0.694665, -0.548047, -0.395309, -0.201081, 0.709184, -10.4423, 6.31127, 0.00786091, -3.60155, 0.509281, 0.211565]","[0.609850588235294, 0.61262, 0.6096458823529411, 0.6072788235294118]","[0.990903, 6.4054, 0.707762, -0.587217, -0.348909, -0.282465, 0.673537, -10.841, 5.06094, 0.41895, -3.48103, 0.664187, 0.184095]","[0.997011, 6.39857, 0.710151, -0.587217, -0.348909, -0.282465, 0.673537, -10.6357, 4.84065, 0.495192, -3.48103, 0.664187, 0.184095]",40.44,0.05999999999999517
674,"[0.997011, 6.39857, 0.710151, -0.587217, -0.348909, -0.282465, 0.673537, -10.6357, 4.84065, 0.495192, -3.48103, 0.664187, 0.184095]","[0.6092211764705882, 0.6111141176470588, 0.6081799999999999, 0.6071011764705883]","[0.355245, 6.64854, 0.751401, -0.617457, -0.30192, -0.35848, 0.631731, -10.7006, 3.50525, 0.862973, -3.29985, 0.608724, 0.158261]","[0.362201, 6.64253, 0.753333, -0.617457, -0.30192, -0.35848, 0.631731, -10.469, 3.31372, 0.923298, -3.29985, 0.608724, 0.158261]",40.5,0.060000000000002274
675,"[0.362201, 6.64253, 0.753333, -0.617457, -0.30192, -0.35848, 0.631731, -10.469, 3.31372, 0.923298, -3.29985, 0.608724, 0.158261]","[0.6065341176470589, 0.6073341176470589, 0.6047447058823529, 0.6048847058823529]","[-0.259791, 6.79995, 0.818025, -0.639994, -0.254837, -0.423079, 0.588617, -10.2193, 1.95808, 1.21418, -2.90615, 0.418198, 0.137657]","[-0.252303, 6.79508, 0.819371, -0.639994, -0.254837, -0.423079, 0.588617, -9.97245, 1.80527, 1.25505, -2.90615, 0.418198, 0.137657]",40.56,0.060000000000002274
676,"[-0.252303, 6.79508, 0.819371, -0.639994, -0.254837, -0.423079, 0.588617, -9.97245, 1.80527, 1.25505, -2.90615, 0.418198, 0.137657]","[0.6029635294117647, 0.6034211764705882, 0.6007258823529411, 0.6019682352941176]","[-0.836106, 6.86278, 0.901393, -0.656046, -0.212665, -0.470576, 0.550396, -9.45815, 0.48177, 1.46272, -2.2097, 0.178022, 0.123777]","[-0.828517, 6.85925, 0.902151, -0.656046, -0.212665, -0.470576, 0.550396, -9.21044, 0.373659, 1.4847, -2.2097, 0.178022, 0.123777]",40.62,0.05999999999999517
677,"[-0.828517, 6.85925, 0.902151, -0.656046, -0.212665, -0.470576, 0.550396, -9.21044, 0.373659, 1.4847, -2.2097, 0.178022, 0.123777]","[0.60018, 0.6008152941176471, 0.5979682352941176, 0.6000811764705882]","[-1.36044, 6.8428, 0.995798, -0.667343, -0.181455, -0.49823, 0.522967, -8.50784, -0.890599, 1.62602, -1.31898, -0.0518868, 0.116572]","[-1.35319, 6.84068, 0.996056, -0.667343, -0.181455, -0.49823, 0.522967, -8.27366, -0.952901, 1.63222, -1.31898, -0.0518868, 0.116572]",40.68,0.060000000000002274
678,"[-1.35319, 6.84068, 0.996056, -0.667343, -0.181455, -0.49823, 0.522967, -8.27366, -0.952901, 1.63222, -1.31898, -0.0518868, 0.116572]","[0.5962494117647059, 0.5970764705882353, 0.5945588235294118, 0.59702]","[-1.82535, 6.74648, 1.09733, -0.675661, -0.164462, -0.507187, 0.509112, -7.46824, -2.15891, 1.73916, -0.438249, -0.228854, 0.114605]","[-1.81882, 6.7457, 1.09719, -0.675661, -0.164462, -0.507187, 0.509112, -7.25864, -2.1775, 1.73297, -0.438249, -0.228854, 0.114605]",40.74,0.060000000000002274
679,"[-1.81882, 6.7457, 1.09719, -0.675661, -0.164462, -0.507187, 0.509112, -7.25864, -2.1775, 1.73297, -0.438249, -0.228854, 0.114605]","[0.5908129411764707, 0.5916600000000001, 0.5899705882352941, 0.5921941176470588]","[-2.22893, 6.57935, 1.20435, -0.682028, -0.160927, -0.501396, 0.507486, -6.42638, -3.3434, 1.83974, 0.248909, -0.33541, 0.116889]","[-2.22332, 6.57983, 1.20389, -0.682028, -0.160927, -0.501396, 0.507486, -6.24775, -3.32091, 1.82297, 0.248909, -0.33541, 0.116889]",40.8,0.05999999999999517
680,"[-2.22332, 6.57983, 1.20389, -0.682028, -0.160927, -0.501396, 0.507486, -6.24775, -3.32091, 1.82297, 0.248909, -0.33541, 0.116889]","[0.5839282352941177, 0.5845811764705883, 0.5841988235294118, 0.5857894117647059]","[-2.57345, 6.3456, 1.3171, -0.686847, -0.167057, -0.486055, 0.51389, -5.44487, -4.46546, 1.95391, 0.650004, -0.378239, 0.123473]","[-2.56884, 6.34729, 1.31632, -0.686847, -0.167057, -0.486055, 0.51389, -5.29905, -4.40368, 1.92634, 0.650004, -0.378239, 0.123473]",40.86,0.060000000000002274
681,"[-2.56884, 6.34729, 1.31632, -0.686847, -0.167057, -0.486055, 0.51389, -5.29905, -4.40368, 1.92634, 0.650004, -0.378239, 0.123473]","[0.5757788235294118, 0.5761011764705882, 0.5772188235294118, 0.5780564705882353]","[-2.86382, 6.04845, 1.43678, -0.6907, -0.177434, -0.466565, 0.523228, -4.55728, -5.53745, 2.09215, 0.736801, -0.385956, 0.134421]","[-2.86017, 6.05131, 1.43563, -0.6907, -0.177434, -0.466565, 0.523228, -4.44245, -5.43762, 2.05244, 0.736801, -0.385956, 0.134421]",40.92,0.060000000000002274
682,"[-2.86017, 6.05131, 1.43563, -0.6907, -0.177434, -0.466565, 0.523228, -4.44245, -5.43762, 2.05244, 0.736801, -0.385956, 0.134421]","[0.5675658823529411, 0.5674270588235294, 0.5699341176470588, 0.570095294117647]","[-3.10581, 5.69071, 1.56474, -0.69509, -0.185548, -0.448133, 0.530659, -3.76668, -6.56125, 2.25329, 0.49122, -0.402333, 0.148272]","[-3.10301, 5.69469, 1.56319, -0.69509, -0.185548, -0.448133, 0.530659, -3.67881, -6.42527, 2.2004, 0.49122, -0.402333, 0.148272]",40.98,0.05999999999999517
683,"[-3.10301, 5.69469, 1.56319, -0.69509, -0.185548, -0.448133, 0.530659, -3.67881, -6.42527, 2.2004, 0.49122, -0.402333, 0.148272]","[0.5605917647058823, 0.5598058823529412, 0.5632058823529412, 0.5628047058823529]","[-3.30433, 5.27535, 1.70213, -0.702361, -0.18429, -0.435341, 0.532169, -3.04608, -7.5297, 2.43186, -0.0647256, -0.463979, 0.162249]","[-3.30224, 5.28033, 1.70019, -0.702361, -0.18429, -0.435341, 0.532169, -2.98083, -7.36131, 2.36619, -0.0647256, -0.463979, 0.162249]",41.04,0.060000000000002274
684,"[-3.30224, 5.28033, 1.70019, -0.702361, -0.18429, -0.435341, 0.532169, -2.98083, -7.36131, 2.36619, -0.0647256, -0.463979, 0.162249]","[0.5557482352941177, 0.5542658823529412, 0.5578258823529412, 0.5569741176470588]","[-3.46183, 4.80587, 1.8499, -0.714567, -0.167285, -0.431218, 0.524845, -2.34369, -8.42792, 2.62398, -0.83868, -0.582911, 0.174535]","[-3.46035, 4.8117, 1.84762, -0.714567, -0.167285, -0.431218, 0.524845, -2.29809, -8.2331, 2.54765, -0.83868, -0.582911, 0.174535]",41.1,0.060000000000002274
685,"[-3.46035, 4.8117, 1.84762, -0.714567, -0.167285, -0.431218, 0.524845, -2.29809, -8.2331, 2.54765, -0.83868, -0.582911, 0.174535]","[0.5533247058823529, 0.5513435294117647, 0.5544705882352942, 0.5532905882352941]","[-3.57728, 4.28681, 2.00893, -0.732008, -0.130301, -0.436478, 0.50663, -1.59455, -9.23176, 2.82774, -1.70312, -0.740111, 0.185962]","[-3.57635, 4.29324, 2.00641, -0.732008, -0.130301, -0.436478, 0.50663, -1.56722, -9.01847, 2.74436, -1.70312, -0.740111, 0.185962]",41.16,0.05999999999999517
686,"[-3.57635, 4.29324, 2.00641, -0.732008, -0.130301, -0.436478, 0.50663, -1.56722, -9.01847, 2.74436, -1.70312, -0.740111, 0.185962]","[0.5532717647058824, 0.5511729411764705, 0.5536670588235294, 0.5522141176470587]","[-3.64579, 3.72441, 2.18, -0.752636, -0.0720032, -0.449091, 0.476101, -0.735314, -9.90425, 3.03815, -2.52152, -0.927211, 0.198589]","[-3.6454, 3.73118, 2.17739, -0.752636, -0.0720032, -0.449091, 0.476101, -0.724954, -9.68135, 2.95264, -2.52152, -0.927211, 0.198589]",41.22,0.060000000000002274
687,"[-3.6454, 3.73118, 2.17739, -0.752636, -0.0720032, -0.449091, 0.476101, -0.724954, -9.68135, 2.95264, -2.52152, -0.927211, 0.198589]","[0.5558941176470589, 0.5539529411764705, 0.5556294117647059, 0.5541]","[-3.65918, 3.12755, 2.36345, -0.772645, 0.00592017, -0.464582, 0.432607, 0.279794, -10.3929, 3.24136, -3.18988, -1.13697, 0.213476]","[-3.65922, 3.13441, 2.36091, -0.772645, 0.00592017, -0.464582, 0.432607, 0.276502, -10.168, 3.15919, -3.18988, -1.13697, 0.213476]",41.28,0.060000000000002274
688,"[-3.65922, 3.13441, 2.36091, -0.772645, 0.00592017, -0.464582, 0.432607, 0.276502, -10.168, 3.15919, -3.18988, -1.13697, 0.213476]","[0.5611658823529412, 0.5595870588235294, 0.5601223529411765, 0.5586611764705882]","[-3.60725, 2.50872, 2.55844, -0.787558, 0.0989572, -0.477718, 0.376491, 1.46528, -10.6331, 3.41144, -3.65884, -1.33456, 0.230864]","[-3.60758, 2.51554, 2.55612, -0.787558, 0.0989572, -0.477718, 0.376491, 1.45375, -10.4098, 3.33694, -3.65884, -1.33456, 0.230864]",41.34,0.060000000000002274
